"longitude","latitude","front_name"
-46.221,-59.503,"Boundary"
-45.912,-59.203,"Boundary"
-45.522,-58.909,"Boundary"
-45.039,-58.805,"Boundary"
-44.529,-58.91,"Boundary"
-44.088,-59.074,"Boundary"
-43.509,-59.018,"Boundary"
-42.723,-58.859,"Boundary"
-41.922,-58.728,"Boundary"
-41.385,-58.718,"Boundary"
-40.824,-58.686,"Boundary"
-40.314,-58.536,"Boundary"
-39.915,-58.466,"Boundary"
-39.402,-58.555,"Boundary"
-38.73,-58.721,"Boundary"
-37.986,-58.744,"Boundary"
-36.951,-58.636,"Boundary"
-36.073,-58.536,"Boundary"
-35.332,-58.511,"Boundary"
-34.561,-58.492,"Boundary"
-33.97,-58.461,"Boundary"
-33.52,-58.381,"Boundary"
-32.953,-58.223,"Boundary"
-32.329,-57.976,"Boundary"
-31.804,-57.691,"Boundary"
-31.456,-57.479,"Boundary"
-30.982,-57.17,"Boundary"
-30.424,-56.758,"Boundary"
-30.007,-56.173,"Boundary"
-30.109,-55.692,"Boundary"
-30.583,-55.247,"Boundary"
-31.174,-54.889,"Boundary"
-31.948,-54.524,"Boundary"
-32.419,-54.257,"Boundary"
-32.665,-53.986,"Boundary"
-32.785,-53.683,"Boundary"
-32.509,-53.392,"Boundary"
-31.849,-53.166,"Boundary"
-31.042,-53.091,"Boundary"
-30.271,-53.283,"Boundary"
-29.671,-53.587,"Boundary"
-29.41,-53.726,"Boundary"
-29.11,-53.848,"Boundary"
-28.801,-53.986,"Boundary"
-28.714,-54.018,"Boundary"
-28.339,-54.244,"Boundary"
-27.892,-54.431,"Boundary"
-27.403,-54.663,"Boundary"
-27.019,-54.917,"Boundary"
-26.515,-55.344,"Boundary"
-26.005,-55.841,"Boundary"
-25.624,-56.143,"Boundary"
-25.186,-56.634,"Boundary"
-25,-56.937,"Boundary"
-24.871,-57.227,"Boundary"
-24.712,-57.679,"Boundary"
-24.439,-57.98,"Boundary"
-23.863,-58.268,"Boundary"
-23.419,-58.494,"Boundary"
-23.299,-58.781,"Boundary"
-23.473,-59.226,"Boundary"
-23.941,-59.747,"Boundary"
-24.151,-60.075,"Boundary"
-23.956,-60.477,"Boundary"
-23.347,-60.84,"Boundary"
-22.411,-61.032,"Boundary"
-21.355,-61.025,"Boundary"
-20.419,-60.807,"Boundary"
-19.831,-60.664,"Boundary"
-18.937,-60.7,"Boundary"
-18.034,-60.674,"Boundary"
-17.209,-60.392,"Boundary"
-16.357,-59.92,"Boundary"
-15.64,-59.658,"Boundary"
-14.686,-59.462,"Boundary"
-13.507,-59.194,"Boundary"
-12.256,-58.878,"Boundary"
-11.329,-58.588,"Boundary"
-10.783,-58.408,"Boundary"
-9.973,-58.182,"Boundary"
-8.824,-57.952,"Boundary"
-7.438,-57.776,"Boundary"
-6.358,-57.619,"Boundary"
-5.758,-57.486,"Boundary"
-4.909,-57.253,"Boundary"
-4.453,-57.154,"Boundary"
-4.186,-57.103,"Boundary"
-3.523,-56.896,"Boundary"
-2.497,-56.644,"Boundary"
-1.177,-56.333,"Boundary"
-0.697,-56.221,"Boundary"
-0.037,-56.098,"Boundary"
0.758,-55.883,"Boundary"
1.4,-55.702,"Boundary"
2,-55.574,"Boundary"
2.327,-55.538,"Boundary"
2.924,-55.536,"Boundary"
3.875,-55.354,"Boundary"
4.823,-54.903,"Boundary"
5.831,-54.346,"Boundary"
6.881,-53.963,"Boundary"
8.147,-53.807,"Boundary"
9.047,-53.496,"Boundary"
9.794,-53.24,"Boundary"
10.762,-53.066,"Boundary"
12.019,-53.071,"Boundary"
13.495,-53.233,"Boundary"
14.842,-53.265,"Boundary"
15.964,-53.249,"Boundary"
16.672,-53.242,"Boundary"
17.611,-53.215,"Boundary"
18.652,-53.256,"Boundary"
19.579,-53.376,"Boundary"
20.389,-53.587,"Boundary"
21.334,-53.804,"Boundary"
22.453,-54.209,"Boundary"
23.413,-54.734,"Boundary"
24.136,-55.277,"Boundary"
24.724,-55.817,"Boundary"
25.138,-56.213,"Boundary"
25.723,-56.754,"Boundary"
26.485,-57.494,"Boundary"
27.067,-58.116,"Boundary"
27.565,-58.741,"Boundary"
28.138,-59.366,"Boundary"
28.798,-59.94,"Boundary"
29.299,-60.325,"Boundary"
29.911,-60.667,"Boundary"
30.448,-60.897,"Boundary"
30.567,-60.908,"Boundary"
31.113,-61.098,"Boundary"
31.641,-61.322,"Boundary"
32.19,-61.599,"Boundary"
32.715,-61.818,"Boundary"
33.306,-62.032,"Boundary"
33.762,-62.218,"Boundary"
34.215,-62.385,"Boundary"
34.722,-62.532,"Boundary"
35.367,-62.748,"Boundary"
35.997,-62.958,"Boundary"
36.507,-63.086,"Boundary"
36.927,-63.214,"Boundary"
37.428,-63.449,"Boundary"
37.941,-63.786,"Boundary"
38.403,-64.105,"Boundary"
39.105,-64.369,"Boundary"
40.14,-64.532,"Boundary"
41.382,-64.58,"Boundary"
43.398,-64.494,"Boundary"
45.339,-64.338,"Boundary"
46.737,-64.195,"Boundary"
48.411,-63.941,"Boundary"
50.253,-63.678,"Boundary"
51.741,-63.57,"Boundary"
53.067,-63.626,"Boundary"
54.05,-63.758,"Boundary"
55.133,-64.084,"Boundary"
56.099,-64.517,"Boundary"
57.077,-64.971,"Boundary"
58.403,-65.324,"Boundary"
59.57,-65.513,"Boundary"
60.59,-65.584,"Boundary"
61.763,-65.619,"Boundary"
63.068,-65.574,"Boundary"
64.817,-65.49,"Boundary"
66.842,-65.434,"Boundary"
68.735,-65.436,"Boundary"
70.175,-65.427,"Boundary"
71.966,-65.442,"Boundary"
73.46,-65.428,"Boundary"
74.21,-65.411,"Boundary"
74.939,-65.399,"Boundary"
75.986,-65.406,"Boundary"
76.871,-65.46,"Boundary"
77.93,-65.555,"Boundary"
78.845,-65.576,"Boundary"
79.721,-65.459,"Boundary"
80.543,-65.26,"Boundary"
81.227,-65.075,"Boundary"
81.866,-64.879,"Boundary"
82.565,-64.67,"Boundary"
83.432,-64.482,"Boundary"
84.329,-64.355,"Boundary"
84.902,-64.233,"Boundary"
85.457,-64.039,"Boundary"
86.12,-63.732,"Boundary"
86.813,-63.173,"Boundary"
87.53,-62.568,"Boundary"
88.064,-62.142,"Boundary"
88.646,-61.918,"Boundary"
89.543,-61.833,"Boundary"
90.887,-61.987,"Boundary"
92.738,-62.223,"Boundary"
94.55,-62.42,"Boundary"
96.206,-62.404,"Boundary"
98.411,-62.273,"Boundary"
100.291,-62.194,"Boundary"
102.136,-62.156,"Boundary"
103.912,-62.155,"Boundary"
105.631,-62.149,"Boundary"
107.827,-62.206,"Boundary"
109.963,-62.278,"Boundary"
112.015,-62.367,"Boundary"
113.86,-62.464,"Boundary"
115.6,-62.562,"Boundary"
117.307,-62.663,"Boundary"
118.648,-62.743,"Boundary"
119.806,-62.818,"Boundary"
120.526,-62.866,"Boundary"
120.885,-63.1,"Boundary"
121.536,-63.3,"Boundary"
122.295,-63.693,"Boundary"
123.492,-63.814,"Boundary"
124.692,-63.929,"Boundary"
125.724,-64.025,"Boundary"
126.57,-64.054,"Boundary"
127.335,-64.039,"Boundary"
128.208,-64.031,"Boundary"
129.126,-64.014,"Boundary"
130.146,-64.006,"Boundary"
130.932,-63.991,"Boundary"
131.589,-63.922,"Boundary"
131.814,-63.886,"Boundary"
131.895,-63.865,"Boundary"
132.186,-63.859,"Boundary"
132.621,-63.861,"Boundary"
133.104,-63.902,"Boundary"
133.446,-63.906,"Boundary"
134.253,-63.848,"Boundary"
134.481,-63.857,"Boundary"
134.715,-63.863,"Boundary"
135.225,-63.883,"Boundary"
135.522,-63.925,"Boundary"
135.861,-63.943,"Boundary"
136.554,-63.973,"Boundary"
137.466,-63.967,"Boundary"
138.117,-63.948,"Boundary"
139.077,-63.942,"Boundary"
140.151,-63.948,"Boundary"
141.033,-63.964,"Boundary"
141.732,-63.975,"Boundary"
142.227,-63.973,"Boundary"
142.653,-63.998,"Boundary"
143.049,-64.048,"Boundary"
143.525,-64.215,"Boundary"
144.299,-64.355,"Boundary"
145.478,-64.376,"Boundary"
146.48,-64.407,"Boundary"
147.158,-64.436,"Boundary"
147.743,-64.517,"Boundary"
148.28,-64.576,"Boundary"
148.949,-64.598,"Boundary"
149.696,-64.623,"Boundary"
150.395,-64.657,"Boundary"
151.049,-64.513,"Boundary"
151.532,-64.208,"Boundary"
152.114,-64.008,"Boundary"
152.87,-63.88,"Boundary"
153.83,-63.726,"Boundary"
154.952,-63.513,"Boundary"
156.134,-63.228,"Boundary"
157.139,-62.921,"Boundary"
157.991,-62.779,"Boundary"
158.342,-62.731,"Boundary"
158.75,-62.66,"Boundary"
159.077,-62.642,"Boundary"
159.467,-62.663,"Boundary"
160.328,-62.702,"Boundary"
161.537,-62.748,"Boundary"
162.881,-62.829,"Boundary"
164.201,-62.914,"Boundary"
165.428,-63.087,"Boundary"
166.433,-63.283,"Boundary"
167.792,-63.51,"Boundary"
169.076,-63.74,"Boundary"
170.369,-63.913,"Boundary"
171.659,-64.148,"Boundary"
172.748,-64.372,"Boundary"
173.588,-64.516,"Boundary"
174.539,-64.718,"Boundary"
175.544,-64.919,"Boundary"
176.681,-65.094,"Boundary"
178.04,-65.219,"Boundary"
179.525,-65.376,"Boundary"
