Segment_ID,K3_MC0,K3_MC1,K3_MC2
AA_12.0_06-Feb-1994_09:29,0.70776296,0.15997842,0.13225855
AA_12.0_06-Feb-1994_09:48,0.4786029,0.18538478,0.3360123
AA_12.0_06-Feb-1994_10:08,0.75455505,0.09038092,0.15506403
AA_12.0_06-Feb-1994_10:27,0.92810416,0.02647113,0.045424674
AA_12.0_06-Feb-1994_10:46,0.95659924,0.015979577,0.027421186
AA_12.0_06-Feb-1994_11:06,0.93469995,0.024042739,0.04125734
AA_12.0_06-Feb-1994_11:25,0.9037928,0.056590196,0.03961701
AA_12.0_06-Feb-1994_11:43,0.83998984,0.095546044,0.06446407
AA_12.0_06-Feb-1994_12:02,0.8174892,0.06713475,0.11537602
AA_12.0_06-Feb-1994_12:21,0.83822614,0.059463203,0.10231071
AA_12.0_06-Feb-1994_12:40,0.83797896,0.059452336,0.10256871
AA_12.0_06-Feb-1994_12:58,0.75423235,0.09008756,0.1556801
AA_12.0_06-Feb-1994_13:17,0.7034127,0.108550854,0.18803641
AA_12.0_06-Feb-1994_13:36,0.88872665,0.040903106,0.070370205
AA_12.0_06-Feb-1994_13:54,0.86818504,0.048469044,0.08334594
AA_12.0_06-Feb-1994_14:13,0.54717785,0.3204188,0.13240337
AA_12.0_06-Feb-1994_14:31,0.83809835,0.05940813,0.10249346
AA_12.0_06-Feb-1994_14:50,0.62446374,0.13744792,0.23808838
AA_12.0_06-Feb-1994_15:09,0.70291704,0.1087332,0.18834977
AA_12.0_06-Feb-1994_15:27,0.51646954,0.38051343,0.103017
AA_12.0_06-Feb-1994_15:46,0.5177561,0.4208864,0.061357435
AA_12.0_06-Feb-1994_16:04,0.7308126,0.16634019,0.10284725
AA_12.0_06-Feb-1994_16:23,0.42885765,0.41479918,0.15634315
AA_12.0_06-Feb-1994_16:42,0.10282162,0.66057014,0.23660818
AA_12.0_06-Feb-1994_17:01,0.4994795,0.3116679,0.18885265
AA_12.0_06-Feb-1994_17:21,0.75453556,0.08983992,0.15562451
AA_12.0_06-Feb-1994_17:43,0.6565869,0.22756825,0.115844935
AA_12.0_06-Feb-1994_18:03,0.81785834,0.08935887,0.09278285
AA_12.0_06-Feb-1994_18:23,0.23883328,0.2695838,0.49158293
AA_12.0_06-Feb-1994_18:44,0.53523153,0.09036124,0.37440723
AA_12.0_06-Feb-1994_19:05,0.5297967,0.15112208,0.31908122
AA_12.0_06-Feb-1994_19:25,0.6767952,0.05945329,0.26375157
AA_12.0_06-Feb-1994_19:45,0.8353209,0.06575253,0.09892665
AA_12.0_06-Feb-1994_20:05,0.71762276,0.067161836,0.21521544
AA_12.0_06-Feb-1994_20:25,0.39090532,0.26879346,0.34030122
AA_12.0_06-Feb-1994_20:46,0.07279528,0.2636717,0.663533
AA_12.0_06-Feb-1994_21:06,0.17630652,0.20216504,0.6215285
AA_12.0_06-Feb-1994_21:26,0.34924367,0.20293665,0.44781974
AA_12.0_06-Feb-1994_21:46,0.22035947,0.3733765,0.406264
AA_12.0_06-Feb-1994_22:06,0.5384651,0.21658283,0.24495207
AA_12.0_06-Feb-1994_22:26,0.10901179,0.40139964,0.48958856
AA_12.0_06-Feb-1994_22:46,0.264822,0.30448017,0.4306979
AA_12.0_06-Feb-1994_23:04,0.419587,0.43023494,0.15017806
AA_12.0_06-Feb-1994_23:22,0.5485306,0.21845931,0.23301016
AA_12.0_06-Feb-1994_23:40,0.038903974,0.70704675,0.2540493
AA_12.0_06-Feb-1994_23:58,0.2508579,0.4234524,0.32568967
AA_12.0_07-Feb-1994_00:15,0.5179491,0.17798842,0.30406243
AA_12.0_07-Feb-1994_00:33,0.10903073,0.40139407,0.48957524
AA_12.0_07-Feb-1994_00:52,0.13941923,0.5394813,0.3210995
AA_12.0_07-Feb-1994_01:19,0.13941726,0.53948325,0.32109952
AA_13.0_27-Aug-1995_13:40,0.72141576,0.091056354,0.18752784
AA_13.0_27-Aug-1995_14:06,0.15574786,0.19393323,0.6503189
AA_13.0_27-Aug-1995_14:33,0.6985031,0.108144335,0.19335264
AA_13.0_27-Aug-1995_14:59,0.48960423,0.18536884,0.32502696
AA_13.0_27-Aug-1995_15:26,0.46671134,0.185401,0.3478877
AA_13.0_27-Aug-1995_15:53,0.48960343,0.18536882,0.32502773
AA_13.0_27-Aug-1995_16:21,0.62976617,0.08949954,0.2807343
AA_13.0_27-Aug-1995_16:47,0.46675062,0.18540096,0.34784842
AA_13.0_27-Aug-1995_17:14,0.08206005,0.108138055,0.8098019
AA_13.0_27-Aug-1995_17:40,0.123414844,0.07634746,0.8002377
AA_13.0_27-Aug-1995_18:06,0.336892,0.13661496,0.526493
AA_13.0_27-Aug-1995_18:35,0.13974959,0.18536893,0.67488146
AA_13.0_27-Aug-1995_19:09,0.46668822,0.185401,0.34791076
AA_13.0_27-Aug-1995_19:43,0.6077697,0.13661653,0.25561368
AA_13.0_27-Aug-1995_20:17,0.2122215,0.28832948,0.49944904
AA_13.0_27-Aug-1995_20:48,0.689736,0.10815727,0.20210668
AA_13.0_27-Aug-1995_21:13,0.2122215,0.28832948,0.49944904
AA_13.0_27-Aug-1995_21:37,0.13975726,0.18536891,0.6748738
AA_13.0_27-Aug-1995_22:03,0.2122215,0.28832948,0.49944904
AA_13.0_27-Aug-1995_22:30,0.2122215,0.28832948,0.49944904
AA_13.0_27-Aug-1995_22:53,0.466665,0.18540101,0.34793398
AA_13.0_27-Aug-1995_23:16,0.2122215,0.28832948,0.49944904
AA_13.0_27-Aug-1995_23:38,0.35971707,0.14776726,0.49251568
AA_13.0_28-Aug-1995_00:01,0.2122215,0.28832948,0.49944904
AA_13.0_28-Aug-1995_00:24,0.41796422,0.19840887,0.3836269
AA_13.0_28-Aug-1995_00:48,0.2122215,0.28832948,0.49944904
AA_13.0_28-Aug-1995_01:12,0.46665916,0.18540101,0.34793982
AA_13.0_28-Aug-1995_01:35,0.4181247,0.1983924,0.38348284
AA_13.0_28-Aug-1995_01:59,0.2122215,0.28832948,0.49944904
AA_13.0_28-Aug-1995_02:23,0.2122215,0.28832948,0.49944904
AA_13.0_28-Aug-1995_02:47,0.2122215,0.28832948,0.49944904
AA_13.0_28-Aug-1995_03:11,0.2122215,0.28832948,0.49944904
AA_13.0_28-Aug-1995_03:36,0.2122215,0.28832948,0.49944904
AA_13.0_28-Aug-1995_04:00,0.2122215,0.28832948,0.49944904
AA_13.0_28-Aug-1995_04:24,0.2122215,0.28832948,0.49944904
AA_13.0_28-Aug-1995_04:48,0.2122215,0.28832948,0.49944904
AA_13.0_28-Aug-1995_05:12,0.2122215,0.28832948,0.49944904
AA_13.0_28-Aug-1995_05:36,0.2122215,0.28832948,0.49944904
AA_13.0_28-Aug-1995_06:12,0.2122215,0.28832948,0.49944904
AA_13.0_28-Aug-1995_06:46,0.41793936,0.19841154,0.38364908
AA_13.0_28-Aug-1995_07:15,0.2122215,0.28832948,0.49944904
AA_13.0_28-Aug-1995_07:43,0.5737586,0.14579222,0.28044918
AA_13.0_28-Aug-1995_08:12,0.4179535,0.19840987,0.3836366
AA_13.0_28-Aug-1995_08:40,0.2122215,0.28832948,0.49944904
AA_13.0_28-Aug-1995_09:08,0.2122215,0.28832948,0.49944904
AA_13.0_28-Aug-1995_09:37,0.2122215,0.28832948,0.49944904
AA_13.0_28-Aug-1995_10:05,0.47861242,0.18538478,0.33600283
AA_13.0_28-Aug-1995_10:37,0.13649732,0.5353071,0.32819557
AA_13.0_28-Aug-1995_11:10,0.5925066,0.14072058,0.26677293
AA_13.0_28-Aug-1995_11:42,0.60777766,0.13661653,0.2556058
AA_13.0_28-Aug-1995_12:16,0.2122215,0.28832948,0.49944904
AA_13.0_28-Aug-1995_12:49,0.46674833,0.18540098,0.34785068
AA_13.0_28-Aug-1995_13:23,0.6077591,0.13661654,0.2556243
AA_13.0_28-Aug-1995_13:56,0.60776234,0.13661654,0.25562108
AA_13.0_28-Aug-1995_14:29,0.46674794,0.18540098,0.3478511
AA_13.0_28-Aug-1995_15:02,0.46674585,0.18540098,0.34785318
AA_13.0_28-Aug-1995_15:36,0.46673572,0.18540098,0.34786335
AA_13.0_28-Aug-1995_16:11,0.46674612,0.18540098,0.34785292
AA_13.0_28-Aug-1995_16:44,0.62691045,0.1105771,0.2625125
AA_13.0_28-Aug-1995_17:16,0.6897223,0.10815727,0.20212041
AA_13.0_28-Aug-1995_17:51,0.76793545,0.08114455,0.15091999
AA_13.0_28-Aug-1995_18:25,0.2122215,0.28832948,0.49944904
AA_13.0_28-Aug-1995_19:00,0.46673608,0.18540098,0.34786296
AA_13.0_28-Aug-1995_19:35,0.69429094,0.108150765,0.19755834
AA_13.0_28-Aug-1995_20:09,0.2122215,0.28832948,0.49944904
AA_13.0_28-Aug-1995_20:40,0.46674526,0.18540098,0.34785372
AA_13.0_28-Aug-1995_21:11,0.5925433,0.1407192,0.2667375
AA_13.0_28-Aug-1995_21:38,0.60777557,0.13661654,0.25560787
AA_13.0_28-Aug-1995_22:05,0.5925784,0.14071786,0.2667037
AA_13.0_28-Aug-1995_22:33,0.2122215,0.28832948,0.49944904
AA_13.0_28-Aug-1995_22:56,0.2122215,0.28832948,0.49944904
AA_13.0_28-Aug-1995_23:19,0.4181216,0.19839157,0.38348684
AA_13.0_28-Aug-1995_23:43,0.2122215,0.28832948,0.49944904
AA_13.0_29-Aug-1995_00:06,0.41811672,0.19838898,0.38349435
AA_13.0_29-Aug-1995_00:30,0.41800764,0.19842254,0.3835698
AA_13.0_29-Aug-1995_00:54,0.5737503,0.1457926,0.28045708
AA_13.0_29-Aug-1995_01:17,0.57370627,0.14579669,0.28049704
AA_13.0_29-Aug-1995_01:42,0.57376534,0.14579159,0.28044307
AA_13.0_29-Aug-1995_02:06,0.7218416,0.095345415,0.18281308
AA_13.0_29-Aug-1995_02:31,0.41802135,0.19839981,0.3835788
AA_13.0_29-Aug-1995_02:56,0.57376695,0.14579181,0.2804413
AA_13.0_29-Aug-1995_03:21,0.663435,0.11528141,0.2212837
AA_13.0_29-Aug-1995_03:46,0.57376117,0.14579168,0.28044713
AA_13.0_29-Aug-1995_04:12,0.41806844,0.1983965,0.3835351
AA_13.0_29-Aug-1995_04:38,0.14271912,0.20269975,0.6545811
AA_13.0_29-Aug-1995_05:05,0.6634077,0.115283765,0.22130854
AA_13.0_29-Aug-1995_05:38,0.7629979,0.08128984,0.1557123
AA_14.0_05-Apr-1997_02:03,0.14764561,0.72083056,0.13152389
AA_14.0_05-Apr-1997_02:53,0.091072544,0.7919999,0.11692752
AA_14.0_05-Apr-1997_03:42,0.18883474,0.6938169,0.11734843
AA_14.0_05-Apr-1997_04:27,0.060208,0.7447445,0.1950475
AA_14.0_05-Apr-1997_05:04,0.21981232,0.384966,0.3952217
AA_14.0_05-Apr-1997_05:37,0.34122118,0.39197218,0.26680654
AA_14.0_05-Apr-1997_06:10,0.16890983,0.38233942,0.44875076
AA_14.0_05-Apr-1997_06:42,0.12823716,0.41852018,0.4532426
AA_14.0_05-Apr-1997_07:13,0.005826996,0.12556504,0.86860794
AA_14.0_05-Apr-1997_07:43,0.12606877,0.011770735,0.8621605
AA_14.0_05-Apr-1997_08:12,0.5632478,0.008441657,0.42831057
AA_14.0_05-Apr-1997_08:41,0.44914505,0.01172882,0.5391261
AA_14.0_05-Apr-1997_09:10,0.4063264,0.054184347,0.53948927
AA_14.0_05-Apr-1997_09:39,0.41331717,0.0145154,0.57216746
AA_14.0_05-Apr-1997_10:06,0.24183993,0.0032121635,0.7549479
AA_14.0_05-Apr-1997_10:34,0.26045275,0.005442973,0.7341043
AA_14.0_05-Apr-1997_11:02,0.3401188,0.0044843964,0.6553968
AA_14.0_05-Apr-1997_11:30,0.10432116,0.0022203682,0.8934585
AA_14.0_05-Apr-1997_11:58,0.090373784,0.0022116958,0.90741456
AA_14.0_05-Apr-1997_12:26,0.11029251,0.0019855462,0.88772196
AA_14.0_05-Apr-1997_12:53,0.1074535,0.0024474352,0.89009905
AA_14.0_05-Apr-1997_13:22,0.10645295,0.002456911,0.89109015
AA_14.0_05-Apr-1997_13:50,0.17962688,0.006007744,0.8143654
AA_14.0_05-Apr-1997_14:18,0.14068514,0.0027987761,0.8565161
AA_14.0_05-Apr-1997_14:48,0.20674227,0.0044823675,0.7887753
AA_14.0_05-Apr-1997_15:18,0.1691676,0.003029009,0.8278034
AA_14.0_05-Apr-1997_15:50,0.16403486,0.0035610306,0.83240414
AA_14.0_05-Apr-1997_16:23,0.12615992,0.0017546588,0.8720854
AA_14.0_05-Apr-1997_16:59,0.28647938,0.013570021,0.69995064
AA_14.0_05-Apr-1997_17:36,0.3297104,0.002952566,0.667337
AA_14.0_05-Apr-1997_18:14,0.19911683,0.0025188045,0.79836434
AA_14.0_05-Apr-1997_18:51,0.050394274,0.004391138,0.9452146
AA_14.0_05-Apr-1997_19:29,0.052199967,0.009676644,0.9381234
AA_14.0_05-Apr-1997_20:12,0.061278448,0.032428294,0.9062932
AA_14.0_05-Apr-1997_20:57,0.17686403,0.15168497,0.671451
AA_14.0_05-Apr-1997_21:45,0.09295196,0.11950366,0.78754437
AA_14.0_05-Apr-1997_22:31,0.12017992,0.076464415,0.80335563
AA_14.0_05-Apr-1997_23:21,0.14781144,0.27556434,0.57662416
AA_14.0_06-Apr-1997_00:09,0.10772339,0.2179189,0.6743577
AA_14.0_06-Apr-1997_01:06,0.025381638,0.017793532,0.95682484
AA_14.0_06-Apr-1997_01:58,0.037746135,0.09566443,0.8665894
AA_14.0_06-Apr-1997_02:41,0.12756452,0.11745348,0.754982
AA_14.0_06-Apr-1997_03:27,0.075383335,0.09879479,0.8258219
AA_14.0_06-Apr-1997_04:10,0.05503098,0.055665094,0.8893039
AA_14.0_06-Apr-1997_04:55,0.11854345,0.061358225,0.82009834
AA_14.0_06-Apr-1997_05:41,0.102867246,0.07233142,0.8248013
AA_14.0_06-Apr-1997_06:24,0.07424519,0.099786885,0.8259679
AA_14.0_06-Apr-1997_07:04,0.035266772,0.004340374,0.9603929
AA_14.0_06-Apr-1997_07:42,0.06610157,0.003685359,0.9302131
AA_14.0_06-Apr-1997_08:21,0.0638902,0.01883852,0.91727126
AA_14.0_06-Apr-1997_09:04,0.02776615,0.0034884238,0.96874547
AA_14.0_06-Apr-1997_09:41,0.08262821,0.0031008767,0.9142709
AA_14.0_06-Apr-1997_10:18,0.09191798,0.004389285,0.9036927
AA_14.0_06-Apr-1997_10:55,0.08799807,0.004149474,0.9078524
AA_14.0_06-Apr-1997_11:32,0.117134936,0.004263562,0.8786015
AA_14.0_06-Apr-1997_12:08,0.16538137,0.005101525,0.82951707
AA_14.0_06-Apr-1997_12:43,0.3477576,0.011898107,0.6403443
AA_14.0_06-Apr-1997_13:17,0.1161254,0.0040726415,0.8798019
AA_14.0_06-Apr-1997_13:52,0.12180636,0.004843372,0.87335026
AA_14.0_06-Apr-1997_14:25,0.18325983,0.004344615,0.8123956
AA_14.0_06-Apr-1997_14:58,0.094715655,0.004009793,0.90127456
AA_14.0_06-Apr-1997_15:31,0.14078535,0.0066131493,0.8526015
AA_14.0_06-Apr-1997_16:02,0.13295631,0.0038148575,0.86322886
AA_14.0_06-Apr-1997_16:32,0.21751718,0.004721188,0.77776164
AA_14.0_06-Apr-1997_17:03,0.20962897,0.0068762074,0.78349483
AA_14.0_06-Apr-1997_17:34,0.055748347,0.0081825,0.93606913
AA_14.0_06-Apr-1997_18:07,0.09886609,0.005841445,0.89529246
AA_14.0_06-Apr-1997_18:42,0.07207042,0.0055126315,0.9224169
AA_14.0_06-Apr-1997_19:17,0.048057597,0.00597263,0.94596976
AA_14.0_06-Apr-1997_19:55,0.06266502,0.006042898,0.93129206
AA_14.0_06-Apr-1997_20:35,0.031036234,0.0059435545,0.9630202
AA_14.0_06-Apr-1997_21:15,0.07561925,0.0056620426,0.9187187
AA_14.0_06-Apr-1997_21:54,0.0131206475,0.003567564,0.9833118
AA_14.0_06-Apr-1997_22:32,0.031564374,0.0048854277,0.9635502
AA_14.0_06-Apr-1997_23:09,0.014338982,0.005347027,0.98031396
AA_14.0_06-Apr-1997_23:47,0.009621136,0.014752486,0.9756264
AA_14.0_07-Apr-1997_00:24,0.0950037,0.02342773,0.88156855
AA_14.0_07-Apr-1997_01:02,0.18223216,0.03768221,0.7800856
AA_14.0_07-Apr-1997_01:45,0.52724594,0.10864705,0.364107
AA_15.0_07-Apr-1997_02:37,0.2595201,0.022604836,0.71787506
AA_15.0_07-Apr-1997_03:12,0.3950034,0.040398195,0.56459844
AA_15.0_07-Apr-1997_03:46,0.23920196,0.35838905,0.40240902
AA_15.0_07-Apr-1997_04:21,0.19247484,0.08106599,0.7264592
AA_15.0_07-Apr-1997_04:55,0.11108341,0.05890094,0.83001566
AA_15.0_07-Apr-1997_05:28,0.19813849,0.064574294,0.7372872
AA_15.0_07-Apr-1997_05:59,0.08059467,0.13340886,0.78599644
AA_15.0_07-Apr-1997_06:31,0.2732786,0.028642334,0.6980791
AA_15.0_07-Apr-1997_07:02,0.053776003,0.026078418,0.9201456
AA_15.0_07-Apr-1997_07:33,0.17482094,0.013286657,0.81189245
AA_15.0_07-Apr-1997_08:05,0.17387602,0.012757076,0.8133669
AA_15.0_07-Apr-1997_08:36,0.10686466,0.005734907,0.88740045
AA_15.0_07-Apr-1997_09:10,0.02883656,0.005696662,0.9654668
AA_15.0_07-Apr-1997_09:43,0.05589294,0.005708872,0.9383982
AA_15.0_07-Apr-1997_10:18,0.035759907,0.0038365878,0.9604035
AA_15.0_07-Apr-1997_10:53,0.09610355,0.0065295706,0.8973669
AA_15.0_07-Apr-1997_11:30,0.062783696,0.04364085,0.8935755
AA_15.0_07-Apr-1997_12:04,0.13332982,0.0055054976,0.86116475
AA_15.0_07-Apr-1997_12:39,0.0491562,0.018319357,0.9325245
AA_15.0_07-Apr-1997_13:15,0.051252536,0.024143426,0.92460406
AA_15.0_07-Apr-1997_13:51,0.0528992,0.004020634,0.9430802
AA_15.0_07-Apr-1997_14:29,0.055454157,0.0038589097,0.94068694
AA_15.0_07-Apr-1997_15:08,0.031819057,0.011247929,0.95693296
AA_15.0_07-Apr-1997_15:53,0.14533697,0.0051856064,0.84947747
AA_15.0_07-Apr-1997_16:42,0.039753515,0.011921542,0.948325
AA_15.0_07-Apr-1997_17:32,0.054065075,0.026739761,0.9191952
AA_15.0_07-Apr-1997_18:24,0.043636538,0.02847796,0.92788553
AA_15.0_07-Apr-1997_19:15,0.02876023,0.009242655,0.96199715
AA_15.0_07-Apr-1997_20:06,0.11350094,0.009953491,0.8765456
AA_15.0_07-Apr-1997_20:57,0.105628885,0.011517616,0.8828535
AA_15.0_07-Apr-1997_21:49,0.07836484,0.035021223,0.88661397
AA_15.0_07-Apr-1997_22:35,0.007577414,0.0132133365,0.97920924
AA_15.0_07-Apr-1997_23:17,0.13413036,0.08276566,0.78310394
AA_15.0_07-Apr-1997_23:57,0.17781258,0.09838017,0.7238072
AA_15.0_08-Apr-1997_00:39,0.024421519,0.011159998,0.9644185
AA_15.0_08-Apr-1997_01:16,0.04187643,0.0069942065,0.9511293
AA_15.0_08-Apr-1997_01:56,0.007275838,0.010350319,0.98237383
AA_15.0_08-Apr-1997_02:35,0.012764027,0.009711078,0.97752494
AA_15.0_08-Apr-1997_03:12,0.061361194,0.014176524,0.92446226
AA_15.0_08-Apr-1997_03:50,0.034892585,0.012713711,0.95239365
AA_15.0_08-Apr-1997_04:24,0.11283877,0.013641063,0.8735202
AA_15.0_08-Apr-1997_05:00,0.065436155,0.011204506,0.9233594
AA_15.0_08-Apr-1997_05:38,0.018467452,0.011069642,0.9704629
AA_15.0_08-Apr-1997_06:18,0.037080303,0.009044991,0.9538747
AA_15.0_08-Apr-1997_06:57,0.12705685,0.012277146,0.860666
AA_15.0_08-Apr-1997_07:36,0.059600484,0.012187579,0.9282119
AA_15.0_08-Apr-1997_08:17,0.094011754,0.0092802355,0.896708
AA_15.0_08-Apr-1997_08:58,0.15993007,0.009531857,0.8305381
AA_15.0_08-Apr-1997_09:39,0.02424576,0.006281546,0.9694727
AA_15.0_08-Apr-1997_10:19,0.028203636,0.0071287267,0.9646677
AA_15.0_08-Apr-1997_10:55,0.05166508,0.0067574475,0.94157743
AA_15.0_08-Apr-1997_11:31,0.082050234,0.0088705495,0.90907925
AA_15.0_08-Apr-1997_12:09,0.045152344,0.0056927525,0.9491549
AA_15.0_08-Apr-1997_12:48,0.051295146,0.0070187575,0.9416861
AA_15.0_08-Apr-1997_13:22,0.029551454,0.0055338084,0.96491474
AA_15.0_08-Apr-1997_14:00,0.14970747,0.008189621,0.84210294
AA_15.0_08-Apr-1997_14:41,0.1189672,0.00919384,0.8718389
AA_15.0_08-Apr-1997_15:21,0.17285499,0.019539518,0.8076055
AA_15.0_08-Apr-1997_16:00,0.052609514,0.007808131,0.93958235
AA_15.0_08-Apr-1997_16:42,0.086194955,0.00799122,0.9058138
AA_15.0_08-Apr-1997_17:24,0.09460506,0.01951642,0.88587856
AA_15.0_08-Apr-1997_18:04,0.08560819,0.006613377,0.9077785
AA_15.0_08-Apr-1997_18:43,0.022381753,0.0063970964,0.97122115
AA_15.0_08-Apr-1997_19:24,0.0046675093,0.005192261,0.99014026
AA_15.0_08-Apr-1997_20:01,0.07158527,0.0066939825,0.92172074
AA_15.0_08-Apr-1997_20:38,0.014615287,0.0061119976,0.9792727
AA_15.0_08-Apr-1997_21:13,0.03135905,0.020258294,0.9483826
AA_15.0_08-Apr-1997_21:49,0.042186595,0.004801939,0.9530115
AA_15.0_08-Apr-1997_22:22,0.0832082,0.008855424,0.90793633
AA_15.0_08-Apr-1997_22:53,0.052612823,0.012534889,0.93485224
AA_15.0_08-Apr-1997_23:24,0.05269637,0.009453462,0.9378502
AA_15.0_08-Apr-1997_23:54,0.0868743,0.0070726816,0.906053
AA_15.0_09-Apr-1997_00:18,0.10021066,0.013060036,0.8867293
AA_15.0_09-Apr-1997_00:40,0.17768252,0.018005366,0.80431217
AA_15.0_09-Apr-1997_01:01,0.124305576,0.016497448,0.85919696
AA_15.0_09-Apr-1997_01:22,0.061407987,0.021637252,0.9169548
AA_15.0_09-Apr-1997_01:43,0.07023747,0.016007127,0.91375536
AA_15.0_09-Apr-1997_02:04,0.12359303,0.012178327,0.86422867
AA_15.0_09-Apr-1997_02:25,0.15010035,0.022003036,0.8278966
AA_15.0_09-Apr-1997_02:46,0.0740311,0.024201848,0.9017671
AA_15.0_09-Apr-1997_03:08,0.070470974,0.012499952,0.9170291
AA_15.0_09-Apr-1997_03:29,0.3240204,0.016967751,0.6590118
AA_15.0_09-Apr-1997_03:50,0.12108469,0.017232476,0.86168283
AA_15.0_09-Apr-1997_04:12,0.07995628,0.010819861,0.90922385
AA_15.0_09-Apr-1997_04:33,0.25792247,0.021645091,0.72043246
AA_15.0_09-Apr-1997_04:55,0.118064195,0.0133265285,0.86860925
AA_15.0_09-Apr-1997_05:16,0.08635795,0.015340371,0.89830166
AA_15.0_09-Apr-1997_05:38,0.36302546,0.014442124,0.6225324
AA_15.0_09-Apr-1997_06:00,0.18422085,0.010466636,0.8053125
AA_15.0_09-Apr-1997_06:21,0.14803213,0.015888706,0.8360792
AA_15.0_09-Apr-1997_06:57,0.016046718,0.016802464,0.96715087
AA_15.0_09-Apr-1997_07:25,0.12297119,0.0103970785,0.86663175
AA_15.0_09-Apr-1997_07:46,0.10904736,0.010196159,0.88075656
AA_15.0_09-Apr-1997_08:08,0.0627232,0.008384297,0.9288925
AA_15.0_09-Apr-1997_08:29,0.08278888,0.0059985407,0.9112126
AA_15.0_09-Apr-1997_08:51,0.09492492,0.009668272,0.8954068
AA_15.0_09-Apr-1997_09:12,0.006463302,0.008190975,0.9853458
AA_15.0_09-Apr-1997_09:34,0.0043403106,0.0052400767,0.9904196
AA_15.0_09-Apr-1997_10:01,0.14109547,0.007635371,0.8512692
AA_15.0_09-Apr-1997_10:30,0.10074669,0.00782709,0.8914262
AA_15.0_09-Apr-1997_10:59,0.011431447,0.0048353877,0.9837331
AA_15.0_09-Apr-1997_11:28,0.005717842,0.0073744287,0.9869077
AA_15.0_09-Apr-1997_11:57,0.0041968087,0.04412262,0.95168054
AA_15.0_09-Apr-1997_12:28,0.010694442,0.04986027,0.93944526
AA_15.0_09-Apr-1997_13:04,0.034095693,0.0064283567,0.95947593
AA_15.0_09-Apr-1997_13:39,0.13812402,0.0145935025,0.84728247
AA_15.0_09-Apr-1997_14:15,0.19488202,0.018164707,0.7869533
AA_15.0_09-Apr-1997_14:51,0.06742632,0.09452477,0.8380489
AA_16.0_19-Apr-1997_14:41,0.39568114,0.0063068266,0.59801203
AA_16.0_19-Apr-1997_15:13,0.4931245,0.008483327,0.49839213
AA_16.0_19-Apr-1997_15:44,0.51505286,0.030174052,0.45477307
AA_16.0_19-Apr-1997_16:16,0.38778818,0.017399972,0.5948118
AA_16.0_19-Apr-1997_16:48,0.49323103,0.01873665,0.4880323
AA_16.0_19-Apr-1997_17:19,0.45357773,0.052406177,0.49401608
AA_16.0_19-Apr-1997_17:51,0.32219473,0.016603988,0.6612013
AA_16.0_19-Apr-1997_18:21,0.4508612,0.018726066,0.5304128
AA_16.0_19-Apr-1997_18:50,0.34844497,0.16164629,0.48990867
AA_16.0_19-Apr-1997_19:20,0.23905781,0.017771069,0.7431711
AA_16.0_19-Apr-1997_19:49,0.16297813,0.023942536,0.81307936
AA_16.0_19-Apr-1997_20:19,0.25200105,0.15625605,0.5917429
AA_16.0_19-Apr-1997_20:48,0.18922247,0.11490819,0.6958693
AA_16.0_19-Apr-1997_21:17,0.20907776,0.28704154,0.50388074
AA_16.0_19-Apr-1997_21:47,0.17028607,0.27990222,0.5498117
AA_16.0_19-Apr-1997_22:11,0.7106217,0.020514492,0.2688638
AA_16.0_19-Apr-1997_22:31,0.49453184,0.07622013,0.42924803
AA_16.0_19-Apr-1997_22:52,0.39089882,0.026248995,0.5828522
AA_16.0_19-Apr-1997_23:14,0.36036637,0.01085336,0.62878025
AA_16.0_19-Apr-1997_23:36,0.21929234,0.0066462113,0.77406144
AA_16.0_19-Apr-1997_23:58,0.21439123,0.010089349,0.77551943
AA_16.0_20-Apr-1997_00:20,0.31457597,0.012509088,0.6729149
AA_16.0_20-Apr-1997_00:41,0.1718065,0.0046593407,0.8235342
AA_16.0_20-Apr-1997_01:03,0.18881549,0.006534874,0.80464965
AA_16.0_20-Apr-1997_01:25,0.11512919,0.004246104,0.8806247
AA_16.0_20-Apr-1997_01:47,0.21398212,0.0056829923,0.78033483
AA_16.0_20-Apr-1997_02:08,0.100001,0.0069471127,0.89305186
AA_16.0_20-Apr-1997_02:28,0.15830766,0.0076718275,0.8340205
AA_16.0_20-Apr-1997_02:48,0.20422131,0.010278137,0.78550047
AA_16.0_20-Apr-1997_03:08,0.15602547,0.018626938,0.82534754
AA_16.0_20-Apr-1997_03:28,0.17434387,0.023675201,0.8019809
AA_16.0_20-Apr-1997_03:48,0.30309683,0.018586433,0.6783168
AA_16.0_20-Apr-1997_04:08,0.3206178,0.016375538,0.66300666
AA_16.0_20-Apr-1997_04:28,0.35978374,0.014952197,0.62526405
AA_16.0_20-Apr-1997_04:49,0.1595094,0.019840913,0.8206497
AA_16.0_20-Apr-1997_05:09,0.15123574,0.018043566,0.8307207
AA_16.0_20-Apr-1997_05:29,0.0328969,0.019412722,0.94769037
AA_16.0_20-Apr-1997_05:49,0.08537037,0.01719506,0.89743453
AA_16.0_20-Apr-1997_06:13,0.033243127,0.018648814,0.948108
AA_16.0_20-Apr-1997_06:43,0.13388038,0.017700542,0.84841913
AA_16.0_20-Apr-1997_07:12,0.12851241,0.014809021,0.85667855
AA_16.0_20-Apr-1997_07:41,0.17410612,0.02811582,0.797778
