Segment_ID,component_1,component_2,component_3,component_4,component_5
AA_63.0_13-Jan-2000_20:51,0.6535871309863078,0.2773312098777037,2.0504962252658876,0.0,2.0222897754792397
AA_63.0_13-Jan-2000_21:12,0.9091222230597886,0.06839559621340943,2.0766047299687536,0.0,1.4436468697727804
AA_63.0_13-Jan-2000_21:33,0.9927014820543388,0.09512058961277597,1.8307233457633083,0.0,1.2597637442922067
AA_63.0_13-Jan-2000_21:54,1.004589361961972,0.0,1.539707851779088,0.0,3.244167756597309
AA_63.0_13-Jan-2000_22:15,1.0434370999507947,0.1684394280571402,2.2666489484004346,0.0,3.4234485889178408
AA_63.0_13-Jan-2000_22:36,1.0650414512818036,0.2883103652153073,3.583530922985315,0.0,3.1044340047436974
AA_63.0_13-Jan-2000_22:57,2.1470371826204517,0.3267817192452552,4.092049515732789,0.0,2.9291553134078403
AA_63.0_13-Jan-2000_23:18,1.5815201659786111,0.3466869967267638,2.1823347884527324,0.05174153937821174,7.421773204325916
AA_63.0_13-Jan-2000_23:40,1.1352895952476376,0.2962180859143541,2.837304390386344,0.0,7.904084841554157
AA_63.0_14-Jan-2000_00:01,1.5747363975403808,0.13775700599464918,3.7208849525551693,0.0,4.685351004029604
AA_63.0_14-Jan-2000_00:23,1.2581167564957731,0.11053029633145268,2.5442692898101495,0.0,5.876147617613019
AA_63.0_14-Jan-2000_00:44,0.0,0.5753865276222243,1.657475911364234,0.0,7.893715737021848
AA_63.0_14-Jan-2000_01:07,1.3340638772780122,0.0,0.5541814891216112,0.0,4.665489185725212
AA_63.0_14-Jan-2000_01:31,1.1151470557585672,0.0,0.879208177753139,0.0,2.570710287866384
AA_63.0_14-Jan-2000_01:49,1.1898975533145333,0.0,0.01778720846768947,0.0,4.435311817261081
AA_63.0_14-Jan-2000_02:07,1.7232952332702016,0.0,0.0,0.0,2.265887814954642
AA_63.0_14-Jan-2000_02:27,0.8213451176442916,0.0,0.37005260172105786,0.0,4.383611347852701
AA_63.0_14-Jan-2000_02:44,0.8362720330334249,0.0,0.7760630750734119,0.0,3.3421610236910717
AA_63.0_14-Jan-2000_03:02,0.8620531014487238,0.0,0.0,0.0,3.143850399876718
AA_63.0_14-Jan-2000_03:19,0.20022886215182226,0.006087900656461622,0.5771200434490094,0.0,3.979761377356323
AA_63.0_14-Jan-2000_03:37,0.39126853198000566,0.0,0.5341372479075952,0.0,2.935089908920108
AA_63.0_14-Jan-2000_03:55,0.37901464377693134,0.05714827872212516,1.2798954299324878,0.0,3.503168079854954
AA_63.0_14-Jan-2000_04:12,0.18695002582790732,0.06997834793529993,0.42604689234978066,0.0,4.20118367510593
AA_63.0_14-Jan-2000_04:30,0.20914912450489312,0.0,0.046385218463530664,0.0,2.823552953797729
AA_63.0_14-Jan-2000_04:47,0.37100486906857255,0.0,0.05776541164498934,0.0,2.051801936437879
AA_63.0_14-Jan-2000_05:05,0.27005348636931314,0.0,0.0921462268949254,0.0,1.5756789818937913
AA_63.0_14-Jan-2000_05:23,0.8912478244891596,0.030148709319998357,0.3797117977295183,0.0,2.7109623908560265
AA_63.0_14-Jan-2000_05:41,1.3089208405834303,0.0,0.4369634035070813,0.0,4.911541182102658
AA_63.0_14-Jan-2000_05:59,0.4141636547918603,0.0,0.6162760580518828,0.0,5.114590680967711
AA_63.0_14-Jan-2000_06:16,0.0,0.10318340515104678,2.1782097029899816,0.0,10.515952455401722
AA_63.0_14-Jan-2000_06:34,0.0,0.349226618211177,0.6454018699987372,0.0,11.06958308381858
AA_63.0_14-Jan-2000_06:52,0.0,0.328378849530873,1.9128212142177894,0.0,10.923655214153493
AA_63.0_14-Jan-2000_07:10,0.0,0.3289372583530989,1.1544648710637218,0.0,9.58419998361422
AA_63.0_14-Jan-2000_07:28,0.3003193183259227,0.31831021462004877,0.38765529360019285,0.0,11.422093986766097
AA_63.0_14-Jan-2000_07:46,0.8242471409343807,0.20614333479911973,0.9684488481954631,0.0,8.134164561117109
AA_63.0_14-Jan-2000_08:04,2.5382562114739033,0.0,0.7891680519812386,0.0,8.650374657384631
AA_63.0_14-Jan-2000_08:23,0.767800898839909,0.2364313469886213,0.55391250616791,0.0,11.578459117601923
