Segment_ID,component_1,component_2,component_3,component_4,component_5
AA_64.0_15-Jan-2000_12:34,0.5416839683777579,0.39019952151106824,0.0,0.06811651011117376,0.0
AA_64.0_15-Jan-2000_12:52,0.6292414567430373,0.3263949781469715,0.0,0.04436356510999124,0.0
AA_64.0_15-Jan-2000_13:11,0.5381648593970834,0.2433695029506872,0.0,0.21846563765222946,0.0
AA_64.0_15-Jan-2000_13:30,0.6403266577951651,0.23990239272769057,0.0,0.11977094947714441,0.0
AA_64.0_15-Jan-2000_13:52,0.6984673791716051,0.22705023911775515,0.0,0.06407736628540306,0.010405015425236742
AA_64.0_15-Jan-2000_14:21,0.6432962231534648,0.22438111323725943,0.0,0.13232266360927572,0.0
AA_64.0_15-Jan-2000_14:48,0.6853965962170027,0.2707806489647658,0.0,0.04358278922254352,0.0002399655956880409
AA_64.0_15-Jan-2000_15:16,0.7014327498604995,0.25735557424965505,0.0,0.01378555345875797,0.027426122431087302
AA_64.0_15-Jan-2000_15:45,0.7389251368356289,0.2452435243947283,0.0,0.01583133876964281,0.0
AA_64.0_15-Jan-2000_16:14,0.5792805675609972,0.26933253499557025,0.022168400668565246,0.03972292383853795,0.08949557293632926
AA_64.0_15-Jan-2000_16:44,0.7030195695320703,0.25342731770644056,0.0,0.028967654009130008,0.014585458752358959
AA_64.0_15-Jan-2000_17:14,0.5438930588693172,0.2626923639696764,0.12614056286073294,0.039332622986747175,0.027941391313526284
AA_64.0_15-Jan-2000_17:41,0.5826537356909839,0.24903351145563898,0.03241091041096823,0.07273768225879451,0.06316416018361432
AA_64.0_15-Jan-2000_18:08,0.5879767438688065,0.2655058984557015,0.09453793510409705,0.051979422571395,0.0
AA_64.0_15-Jan-2000_18:35,0.4609674494220948,0.25665572114498086,0.1293055760093269,0.02886227589500062,0.1242089775285969
AA_64.0_15-Jan-2000_19:01,0.6244037603220289,0.2314656773700552,0.027408678057548742,0.11672188425036707,0.0
AA_64.0_15-Jan-2000_19:27,0.5477701767670623,0.21419711728230909,0.0,0.21379664000940057,0.024236065941228045
AA_64.0_15-Jan-2000_19:50,0.5790422139534848,0.217164261488417,0.0,0.20379352455809832,0.0
AA_64.0_15-Jan-2000_20:12,0.5756664042400992,0.20059050892198174,0.08270533332675331,0.14103775351116576,0.0
AA_64.0_15-Jan-2000_20:34,0.3913255840541439,0.17173218772254176,0.1636518040014374,0.14602311172752508,0.1272673124943518
