Segment_ID,Salp_abundance,Euph_abundance,SalpEuph_diff
UM_975.0_24-Jan-2017_20:20,0,0,0
UM_975.0_24-Jan-2017_20:52,0,0,0
AA_977.0_26-Jan-2017_14:16,7,11,-4
AA_977.0_26-Jan-2017_14:41,5,7,-2
AA_977.0_26-Jan-2017_15:05,7,10,-3
AA_977.0_26-Jan-2017_15:30,5,9,-4
AA_977.0_26-Jan-2017_15:54,6,8,-2
AA_977.0_26-Jan-2017_16:19,5,5,0
AA_977.0_26-Jan-2017_16:43,9,6,3
AA_977.0_26-Jan-2017_17:08,3,2,1
AA_977.0_26-Jan-2017_17:33,1,2,-1
AA_977.0_26-Jan-2017_17:58,1,1,0
AA_977.0_26-Jan-2017_18:23,0,0,0
AA_977.0_26-Jan-2017_18:48,0,4,-4
AA_977.0_26-Jan-2017_19:13,0,1,-1
AA_977.0_26-Jan-2017_19:38,0,0,0
AA_977.0_26-Jan-2017_20:04,0,0,0
AA_977.0_26-Jan-2017_20:29,0,0,0
AA_977.0_26-Jan-2017_20:54,0,0,0
AA_977.0_26-Jan-2017_21:19,0,0,0
AA_977.0_26-Jan-2017_21:44,0,0,0
AA_977.0_26-Jan-2017_22:09,0,1,-1
AA_977.0_26-Jan-2017_22:34,0,0,0
AA_977.0_26-Jan-2017_22:59,0,0,0
AA_977.0_26-Jan-2017_23:24,0,0,0
AA_977.0_26-Jan-2017_23:49,0,0,0
AA_977.0_27-Jan-2017_00:14,0,0,0
AA_977.0_27-Jan-2017_00:38,0,0,0
AA_977.0_27-Jan-2017_01:03,0,0,0
AA_977.0_27-Jan-2017_01:27,0,1,-1
AA_977.0_27-Jan-2017_01:52,1,0,1
AA_977.0_27-Jan-2017_02:15,1,0,1
AA_977.0_27-Jan-2017_02:39,0,0,0
AA_977.0_27-Jan-2017_03:01,0,0,0
AA_977.0_27-Jan-2017_03:24,0,0,0
AA_977.0_27-Jan-2017_03:46,0,0,0
AA_977.0_27-Jan-2017_04:08,0,0,0
AA_977.0_27-Jan-2017_04:32,0,0,0
AA_977.0_27-Jan-2017_04:55,0,0,0
AA_977.0_27-Jan-2017_05:19,0,0,0
AA_977.0_27-Jan-2017_05:42,0,0,0
AA_977.0_27-Jan-2017_06:06,0,1,-1
AA_977.0_27-Jan-2017_06:29,0,0,0
AA_977.0_27-Jan-2017_06:53,0,0,0
AA_977.0_27-Jan-2017_07:17,0,0,0
AA_977.0_27-Jan-2017_07:41,0,0,0
AA_977.0_27-Jan-2017_08:05,0,0,0
AA_977.0_27-Jan-2017_08:30,0,0,0
AA_977.0_27-Jan-2017_08:55,0,0,0
AA_977.0_27-Jan-2017_09:19,0,0,0
AA_977.0_27-Jan-2017_09:45,0,0,0
AA_977.0_27-Jan-2017_10:11,0,1,-1
AA_977.0_27-Jan-2017_10:36,0,1,-1
AA_977.0_27-Jan-2017_11:00,0,1,-1
AA_977.0_27-Jan-2017_11:25,0,1,-1
AA_977.0_27-Jan-2017_11:51,0,2,-2
AA_977.0_27-Jan-2017_12:18,0,1,-1
AA_977.0_27-Jan-2017_12:43,0,0,0
AA_977.0_27-Jan-2017_13:11,0,2,-2
AA_977.0_27-Jan-2017_13:38,0,2,-2
AA_977.0_27-Jan-2017_14:05,0,0,0
AA_977.0_27-Jan-2017_14:34,0,2,-2
AA_977.0_27-Jan-2017_15:01,0,5,-5
AA_977.0_27-Jan-2017_15:30,0,0,0
AA_977.0_27-Jan-2017_15:58,0,9,-9
AA_977.0_27-Jan-2017_16:26,0,6,-6
AA_977.0_27-Jan-2017_16:54,0,4,-4
AA_977.0_27-Jan-2017_17:23,0,1,-1
AA_977.0_27-Jan-2017_17:53,0,0,0
AA_977.0_27-Jan-2017_18:23,0,1,-1
AA_977.0_27-Jan-2017_18:53,0,1,-1
AA_977.0_27-Jan-2017_19:23,0,0,0
AA_977.0_27-Jan-2017_19:53,0,1,-1
AA_977.0_27-Jan-2017_20:22,0,0,0
AA_977.0_27-Jan-2017_20:51,0,0,0
AA_977.0_27-Jan-2017_21:20,0,0,0
AA_977.0_27-Jan-2017_21:48,0,0,0
AA_977.0_27-Jan-2017_22:17,0,0,0
AA_977.0_27-Jan-2017_22:45,0,0,0
AA_977.0_27-Jan-2017_23:14,0,0,0
AA_977.0_27-Jan-2017_23:42,0,0,0
AA_977.0_28-Jan-2017_00:10,0,0,0
AA_977.0_28-Jan-2017_00:37,0,0,0
AA_977.0_28-Jan-2017_01:04,0,0,0
AA_977.0_28-Jan-2017_01:32,0,0,0
AA_977.0_28-Jan-2017_02:00,0,0,0
AA_977.0_28-Jan-2017_02:28,0,0,0
AA_977.0_28-Jan-2017_03:09,0,3,-3
AA_978.0_28-Jan-2017_03:52,0,0,0
AA_978.0_28-Jan-2017_04:19,0,0,0
AA_978.0_28-Jan-2017_04:45,0,0,0
AA_978.0_28-Jan-2017_05:12,0,0,0
AA_978.0_28-Jan-2017_05:38,0,0,0
AA_978.0_28-Jan-2017_06:05,0,0,0
AA_978.0_28-Jan-2017_06:30,0,0,0
AA_978.0_28-Jan-2017_06:55,0,0,0
AA_978.0_28-Jan-2017_07:20,0,0,0
AA_978.0_28-Jan-2017_07:46,0,0,0
AA_978.0_28-Jan-2017_08:11,0,0,0
AA_978.0_28-Jan-2017_08:35,0,0,0
AA_978.0_28-Jan-2017_08:59,0,0,0
AA_978.0_28-Jan-2017_09:24,0,1,-1
AA_978.0_28-Jan-2017_09:48,0,7,-7
AA_978.0_28-Jan-2017_10:12,0,1,-1
AA_978.0_28-Jan-2017_10:36,0,6,-6
AA_978.0_28-Jan-2017_11:01,0,2,-2
AA_978.0_28-Jan-2017_11:26,0,6,-6
AA_978.0_28-Jan-2017_11:50,0,4,-4
AA_978.0_28-Jan-2017_12:15,0,2,-2
AA_978.0_28-Jan-2017_12:39,0,2,-2
AA_978.0_28-Jan-2017_13:03,0,3,-3
AA_978.0_28-Jan-2017_13:27,0,0,0
AA_978.0_28-Jan-2017_13:50,0,1,-1
AA_978.0_28-Jan-2017_14:14,0,7,-7
AA_978.0_28-Jan-2017_14:36,0,3,-3
AA_978.0_28-Jan-2017_14:58,0,0,0
AA_978.0_28-Jan-2017_15:20,1,0,1
AA_978.0_28-Jan-2017_15:42,4,2,2
AA_978.0_28-Jan-2017_16:03,1,3,-2
AA_978.0_28-Jan-2017_16:26,4,4,0
AA_978.0_28-Jan-2017_16:50,2,3,-1
AA_978.0_28-Jan-2017_17:13,3,3,0
AA_978.0_28-Jan-2017_17:36,2,2,0
AA_978.0_28-Jan-2017_18:00,0,0,0
AA_978.0_28-Jan-2017_18:22,1,2,-1
AA_978.0_28-Jan-2017_18:45,2,1,1
AA_978.0_28-Jan-2017_19:07,2,4,-2
AA_978.0_28-Jan-2017_19:29,1,6,-5
AA_978.0_28-Jan-2017_19:51,2,2,0
AA_978.0_28-Jan-2017_20:13,1,6,-5
AA_978.0_28-Jan-2017_20:36,1,1,0
AA_978.0_28-Jan-2017_21:00,0,0,0
AA_978.0_28-Jan-2017_21:23,0,1,-1
AA_978.0_28-Jan-2017_21:46,0,3,-3
AA_978.0_28-Jan-2017_22:10,1,3,-2
AA_978.0_28-Jan-2017_22:33,1,8,-7
AA_978.0_28-Jan-2017_22:56,0,3,-3
AA_978.0_28-Jan-2017_23:19,0,1,-1
AA_978.0_28-Jan-2017_23:47,0,0,0
AA_978.0_29-Jan-2017_00:14,0,0,0
AA_978.0_29-Jan-2017_00:40,0,1,-1
AA_978.0_29-Jan-2017_01:06,0,3,-3
AA_978.0_29-Jan-2017_01:32,0,1,-1
AA_978.0_29-Jan-2017_01:59,0,5,-5
AA_978.0_29-Jan-2017_02:25,0,2,-2
AA_978.0_29-Jan-2017_02:50,0,2,-2
AA_978.0_29-Jan-2017_03:16,0,0,0
AA_978.0_29-Jan-2017_03:41,0,0,0
AA_978.0_29-Jan-2017_04:05,0,1,-1
AA_978.0_29-Jan-2017_04:30,0,5,-5
AA_978.0_29-Jan-2017_04:54,0,3,-3
AA_978.0_29-Jan-2017_05:19,0,0,0
AA_978.0_29-Jan-2017_05:44,0,0,0
AA_978.0_29-Jan-2017_06:08,0,5,-5
AA_978.0_29-Jan-2017_06:32,0,5,-5
AA_978.0_29-Jan-2017_06:55,0,3,-3
AA_978.0_29-Jan-2017_07:19,0,5,-5
AA_978.0_29-Jan-2017_07:43,0,2,-2
AA_978.0_29-Jan-2017_08:07,0,5,-5
AA_978.0_29-Jan-2017_08:30,0,2,-2
AA_978.0_29-Jan-2017_08:54,0,3,-3
AA_978.0_29-Jan-2017_09:18,0,0,0
AA_978.0_29-Jan-2017_09:43,0,3,-3
AA_978.0_29-Jan-2017_10:08,0,13,-13
AA_978.0_29-Jan-2017_10:33,0,15,-15
AA_978.0_29-Jan-2017_11:00,0,10,-10
AA_978.0_29-Jan-2017_11:28,0,6,-6
AA_978.0_29-Jan-2017_11:55,0,2,-2
AA_978.0_29-Jan-2017_12:22,0,4,-4
AA_978.0_29-Jan-2017_12:47,0,4,-4
AA_978.0_29-Jan-2017_13:17,0,4,-4
AA_978.0_29-Jan-2017_13:51,0,2,-2
AA_978.0_29-Jan-2017_14:25,1,9,-8
AA_978.0_29-Jan-2017_15:03,1,25,-24
AA_979.0_29-Jan-2017_15:44,0,5,-5
AA_979.0_29-Jan-2017_16:16,3,1,2
AA_979.0_29-Jan-2017_16:48,0,4,-4
AA_979.0_29-Jan-2017_17:21,3,4,-1
AA_979.0_29-Jan-2017_17:54,1,0,1
AA_979.0_29-Jan-2017_18:26,1,0,1
AA_979.0_29-Jan-2017_18:59,0,1,-1
AA_979.0_29-Jan-2017_19:23,0,1,-1
AA_979.0_29-Jan-2017_19:47,1,5,-4
AA_979.0_29-Jan-2017_20:11,0,3,-3
AA_979.0_29-Jan-2017_20:35,0,3,-3
AA_979.0_29-Jan-2017_20:59,0,3,-3
AA_979.0_29-Jan-2017_21:22,0,3,-3
AA_979.0_29-Jan-2017_21:46,0,5,-5
AA_979.0_29-Jan-2017_22:10,0,8,-8
AA_979.0_29-Jan-2017_22:34,0,9,-9
AA_979.0_29-Jan-2017_22:58,0,10,-10
AA_979.0_29-Jan-2017_23:23,0,4,-4
AA_979.0_29-Jan-2017_23:48,0,1,-1
AA_979.0_30-Jan-2017_00:13,0,1,-1
AA_979.0_30-Jan-2017_00:37,0,0,0
AA_979.0_30-Jan-2017_01:02,0,0,0
AA_979.0_30-Jan-2017_01:27,0,0,0
AA_979.0_30-Jan-2017_01:52,0,0,0
AA_979.0_30-Jan-2017_02:17,0,0,0
AA_979.0_30-Jan-2017_02:42,0,2,-2
AA_979.0_30-Jan-2017_03:08,0,2,-2
AA_979.0_30-Jan-2017_03:33,0,2,-2
AA_979.0_30-Jan-2017_03:59,0,0,0
AA_979.0_30-Jan-2017_04:24,0,0,0
AA_979.0_30-Jan-2017_04:50,0,0,0
AA_979.0_30-Jan-2017_05:15,0,0,0
AA_979.0_30-Jan-2017_05:40,0,0,0
AA_979.0_30-Jan-2017_06:04,0,1,-1
AA_979.0_30-Jan-2017_06:29,0,1,-1
AA_979.0_30-Jan-2017_06:54,0,7,-7
AA_979.0_30-Jan-2017_07:18,0,11,-11
AA_979.0_30-Jan-2017_07:43,0,6,-6
AA_979.0_30-Jan-2017_08:07,0,5,-5
AA_979.0_30-Jan-2017_08:32,0,2,-2
AA_979.0_30-Jan-2017_08:56,0,0,0
AA_979.0_30-Jan-2017_09:21,0,0,0
AA_979.0_30-Jan-2017_09:45,0,0,0
AA_979.0_30-Jan-2017_10:10,0,0,0
AA_979.0_30-Jan-2017_10:34,0,0,0
AA_980.0_31-Jan-2017_09:37,0,1,-1
AA_980.0_31-Jan-2017_10:02,0,4,-4
AA_980.0_31-Jan-2017_10:27,0,16,-16
AA_980.0_31-Jan-2017_10:52,0,2,-2
AA_980.0_31-Jan-2017_11:17,0,0,0
AA_980.0_31-Jan-2017_11:43,0,0,0
AA_980.0_31-Jan-2017_12:09,0,0,0
AA_980.0_31-Jan-2017_12:35,0,0,0
AA_980.0_31-Jan-2017_13:02,0,0,0
AA_980.0_31-Jan-2017_13:28,0,0,0
AA_980.0_31-Jan-2017_13:55,0,0,0
AA_980.0_31-Jan-2017_14:22,0,2,-2
AA_980.0_31-Jan-2017_14:53,0,11,-11
AA_980.0_31-Jan-2017_15:26,0,3,-3
AA_980.0_31-Jan-2017_15:59,0,4,-4
AA_980.0_31-Jan-2017_16:31,0,18,-18
AA_980.0_31-Jan-2017_17:04,0,12,-12
AA_980.0_31-Jan-2017_17:36,0,9,-9
AA_980.0_31-Jan-2017_18:08,0,7,-7
AA_980.0_31-Jan-2017_18:39,1,3,-2
AA_980.0_31-Jan-2017_19:11,0,6,-6
AA_980.0_31-Jan-2017_19:40,0,9,-9
AA_980.0_31-Jan-2017_20:04,0,2,-2
AA_980.0_31-Jan-2017_20:28,0,0,0
AA_980.0_31-Jan-2017_20:52,0,1,-1
AA_980.0_31-Jan-2017_21:16,0,0,0
AA_980.0_31-Jan-2017_21:40,0,3,-3
AA_980.0_31-Jan-2017_22:04,0,1,-1
AA_980.0_31-Jan-2017_22:28,0,27,-27
AA_980.0_31-Jan-2017_22:53,0,12,-12
AA_980.0_31-Jan-2017_23:17,0,3,-3
AA_980.0_31-Jan-2017_23:42,0,2,-2
AA_980.0_01-Feb-2017_00:07,0,1,-1
AA_980.0_01-Feb-2017_00:32,0,2,-2
AA_980.0_01-Feb-2017_00:57,0,3,-3
AA_980.0_01-Feb-2017_01:23,0,1,-1
AA_980.0_01-Feb-2017_01:48,0,0,0
AA_980.0_01-Feb-2017_02:13,0,0,0
AA_980.0_01-Feb-2017_02:38,0,2,-2
AA_980.0_01-Feb-2017_03:03,0,0,0
AA_980.0_01-Feb-2017_03:28,0,0,0
AA_980.0_01-Feb-2017_03:52,0,0,0
AA_980.0_01-Feb-2017_04:16,0,0,0
AA_980.0_01-Feb-2017_04:41,0,0,0
AA_980.0_01-Feb-2017_05:05,0,0,0
AA_980.0_01-Feb-2017_05:29,0,0,0
AA_980.0_01-Feb-2017_05:54,0,0,0
AA_980.0_01-Feb-2017_06:18,0,0,0
AA_980.0_01-Feb-2017_06:43,0,0,0
AA_980.0_01-Feb-2017_07:07,0,0,0
AA_980.0_01-Feb-2017_07:32,0,0,0
AA_980.0_01-Feb-2017_07:57,0,1,-1
AA_980.0_01-Feb-2017_08:22,0,0,0
AA_980.0_01-Feb-2017_08:48,0,0,0
AA_980.0_01-Feb-2017_09:13,0,1,-1
AA_980.0_01-Feb-2017_09:39,0,0,0
AA_980.0_01-Feb-2017_10:04,0,0,0
AA_980.0_01-Feb-2017_10:30,0,0,0
AA_980.0_01-Feb-2017_10:56,0,0,0
AA_980.0_01-Feb-2017_11:22,0,0,0
AA_980.0_01-Feb-2017_11:47,0,0,0
AA_980.0_01-Feb-2017_12:13,0,0,0
AA_980.0_01-Feb-2017_12:38,0,3,-3
AA_980.0_01-Feb-2017_13:04,0,5,-5
AA_980.0_01-Feb-2017_13:29,0,2,-2
AA_980.0_01-Feb-2017_13:54,0,1,-1
AA_980.0_01-Feb-2017_14:19,0,2,-2
AA_980.0_01-Feb-2017_14:44,0,2,-2
AA_980.0_01-Feb-2017_15:14,0,2,-2
AA_980.0_01-Feb-2017_15:47,0,3,-3
AA_980.0_01-Feb-2017_16:22,0,4,-4
AA_980.0_01-Feb-2017_16:55,0,3,-3
AA_980.0_01-Feb-2017_17:28,0,1,-1
AA_980.0_01-Feb-2017_18:01,0,3,-3
AA_980.0_01-Feb-2017_18:34,0,5,-5
AA_980.0_01-Feb-2017_19:06,0,9,-9
AA_980.0_01-Feb-2017_19:38,0,7,-7
AA_980.0_01-Feb-2017_20:10,0,1,-1
AA_980.0_01-Feb-2017_20:40,0,1,-1
AA_980.0_01-Feb-2017_21:05,0,0,0
AA_980.0_01-Feb-2017_21:31,0,0,0
AA_980.0_01-Feb-2017_21:56,0,1,-1
AA_980.0_01-Feb-2017_22:21,0,2,-2
AA_980.0_01-Feb-2017_22:46,0,0,0
AA_980.0_01-Feb-2017_23:11,0,1,-1
AA_980.0_01-Feb-2017_23:36,0,0,0
AA_980.0_02-Feb-2017_00:01,0,1,-1
AA_980.0_02-Feb-2017_00:26,0,1,-1
AA_980.0_02-Feb-2017_00:51,0,1,-1
AA_980.0_02-Feb-2017_01:17,0,6,-6
AA_980.0_02-Feb-2017_01:42,0,5,-5
AA_980.0_02-Feb-2017_02:08,0,3,-3
AA_980.0_02-Feb-2017_02:33,0,1,-1
AA_980.0_02-Feb-2017_02:59,0,1,-1
AA_980.0_02-Feb-2017_03:24,0,2,-2
AA_980.0_02-Feb-2017_03:46,0,7,-7
AA_981.0_02-Feb-2017_04:17,0,0,0
AA_981.0_02-Feb-2017_04:43,0,0,0
AA_981.0_02-Feb-2017_05:09,0,1,-1
AA_981.0_02-Feb-2017_05:35,0,1,-1
AA_981.0_02-Feb-2017_06:01,0,1,-1
AA_981.0_02-Feb-2017_06:28,0,2,-2
AA_981.0_02-Feb-2017_06:56,0,2,-2
AA_981.0_02-Feb-2017_07:23,0,3,-3
AA_981.0_02-Feb-2017_07:51,0,1,-1
AA_981.0_02-Feb-2017_08:18,0,1,-1
AA_981.0_02-Feb-2017_08:45,0,4,-4
AA_981.0_02-Feb-2017_09:13,0,2,-2
AA_981.0_02-Feb-2017_09:40,0,2,-2
AA_981.0_02-Feb-2017_10:08,0,1,-1
AA_981.0_02-Feb-2017_10:36,0,2,-2
AA_981.0_02-Feb-2017_11:03,0,1,-1
AA_981.0_02-Feb-2017_11:31,0,1,-1
AA_981.0_02-Feb-2017_11:58,0,0,0
AA_981.0_02-Feb-2017_12:26,0,0,0
AA_981.0_02-Feb-2017_12:54,0,0,0
AA_981.0_02-Feb-2017_13:21,1,2,-1
AA_981.0_02-Feb-2017_13:49,1,1,0
AA_981.0_02-Feb-2017_14:17,3,0,3
AA_981.0_02-Feb-2017_14:44,2,0,2
AA_981.0_02-Feb-2017_15:12,5,0,5
AA_981.0_02-Feb-2017_15:40,2,1,1
AA_981.0_02-Feb-2017_16:07,1,2,-1
AA_981.0_02-Feb-2017_16:35,2,3,-1
AA_981.0_02-Feb-2017_17:03,1,1,0
AA_981.0_02-Feb-2017_17:31,0,2,-2
AA_981.0_02-Feb-2017_17:59,0,0,0
AA_981.0_02-Feb-2017_18:27,1,2,-1
AA_981.0_02-Feb-2017_18:54,2,1,1
AA_981.0_02-Feb-2017_19:22,1,0,1
AA_981.0_02-Feb-2017_19:50,0,3,-3
AA_981.0_02-Feb-2017_20:18,0,2,-2
AA_981.0_02-Feb-2017_20:46,0,1,-1
AA_981.0_02-Feb-2017_21:14,0,1,-1
AA_981.0_02-Feb-2017_21:42,0,0,0
AA_981.0_02-Feb-2017_22:10,1,0,1
AA_981.0_02-Feb-2017_22:38,1,0,1
AA_981.0_02-Feb-2017_23:06,0,0,0
AA_981.0_02-Feb-2017_23:34,1,0,1
AA_981.0_03-Feb-2017_00:02,0,0,0
AA_981.0_03-Feb-2017_00:29,0,0,0
AA_981.0_03-Feb-2017_00:56,0,0,0
AA_981.0_03-Feb-2017_01:23,0,0,0
AA_981.0_03-Feb-2017_01:50,0,1,-1
AA_981.0_03-Feb-2017_02:16,0,0,0
AA_981.0_03-Feb-2017_02:44,1,0,1
AA_981.0_03-Feb-2017_03:11,0,0,0
AA_981.0_03-Feb-2017_03:37,0,0,0
AA_981.0_03-Feb-2017_04:04,0,0,0
AA_981.0_03-Feb-2017_04:30,0,0,0
AA_981.0_03-Feb-2017_04:58,0,0,0
AA_982.0_04-Feb-2017_06:10,0,0,0
AA_982.0_04-Feb-2017_06:46,0,0,0
AA_982.0_04-Feb-2017_07:21,0,0,0
AA_982.0_04-Feb-2017_07:56,0,1,-1
AA_982.0_04-Feb-2017_08:32,0,0,0
AA_982.0_04-Feb-2017_09:09,0,2,-2
AA_982.0_04-Feb-2017_09:49,0,2,-2
AA_982.0_04-Feb-2017_10:28,0,3,-3
AA_982.0_04-Feb-2017_11:10,0,1,-1
SH2_983.0_12-Mar-2017_23:22,0,0,0
SH2_983.0_12-Mar-2017_23:45,0,0,0
SH2_983.0_13-Mar-2017_00:07,0,0,0
SH2_983.0_13-Mar-2017_00:30,0,0,0
SH2_983.0_13-Mar-2017_00:53,0,0,0
SH2_983.0_13-Mar-2017_01:18,0,0,0
SH2_983.0_13-Mar-2017_01:45,0,0,0
SH2_983.0_13-Mar-2017_02:10,0,0,0
SH2_983.0_13-Mar-2017_02:36,0,0,0
SH2_983.0_13-Mar-2017_03:00,0,0,0
SH2_983.0_13-Mar-2017_03:23,0,0,0
SH2_983.0_13-Mar-2017_03:47,0,0,0
SH2_983.0_13-Mar-2017_04:10,0,0,0
SH2_983.0_13-Mar-2017_04:35,0,0,0
SH2_983.0_13-Mar-2017_05:02,0,0,0
SH2_983.0_13-Mar-2017_05:29,0,0,0
SH2_983.0_13-Mar-2017_05:57,0,0,0
SH2_983.0_13-Mar-2017_06:25,0,0,0
SH2_983.0_13-Mar-2017_06:53,0,0,0
SH2_983.0_13-Mar-2017_07:37,0,0,0
SH2_983.0_13-Mar-2017_08:11,0,0,0
SH2_983.0_13-Mar-2017_08:38,0,0,0
SH2_983.0_13-Mar-2017_09:03,0,1,-1
SH2_983.0_13-Mar-2017_09:27,0,1,-1
SH2_983.0_13-Mar-2017_09:51,0,0,0
SH2_983.0_13-Mar-2017_10:20,0,0,0
SH2_983.0_13-Mar-2017_10:51,0,0,0
SH2_983.0_13-Mar-2017_11:22,0,0,0
SH2_983.0_13-Mar-2017_11:51,0,0,0
SH2_983.0_13-Mar-2017_12:18,0,0,0
SH2_983.0_13-Mar-2017_12:45,0,0,0
SH2_983.0_13-Mar-2017_13:13,0,0,0
SH2_983.0_13-Mar-2017_13:39,0,1,-1
SH2_983.0_13-Mar-2017_14:06,0,0,0
SH2_983.0_13-Mar-2017_14:32,1,1,0
SH2_983.0_13-Mar-2017_14:58,0,0,0
SH2_983.0_13-Mar-2017_15:25,0,0,0
SH2_983.0_13-Mar-2017_15:52,0,0,0
SH2_983.0_13-Mar-2017_16:21,0,0,0
SH2_983.0_13-Mar-2017_16:50,0,0,0
SH2_983.0_13-Mar-2017_17:20,0,0,0
SH2_983.0_13-Mar-2017_17:49,0,0,0
SH2_983.0_13-Mar-2017_18:19,0,0,0
SH2_983.0_13-Mar-2017_18:45,0,0,0
SH2_983.0_13-Mar-2017_19:10,0,0,0
SH2_983.0_13-Mar-2017_19:33,0,0,0
SH2_983.0_13-Mar-2017_20:00,0,0,0
SH2_983.0_13-Mar-2017_20:30,0,0,0
SH2_983.0_13-Mar-2017_21:13,0,0,0
SH2_983.0_13-Mar-2017_21:50,0,0,0
SH2_984.0_13-Mar-2017_23:18,0,0,0
SH2_984.0_13-Mar-2017_23:39,0,0,0
SH2_984.0_14-Mar-2017_00:00,0,0,0
SH2_984.0_14-Mar-2017_00:20,0,0,0
SH2_984.0_14-Mar-2017_00:41,0,0,0
SH2_984.0_14-Mar-2017_01:02,0,0,0
SH2_984.0_14-Mar-2017_01:24,0,0,0
SH2_984.0_14-Mar-2017_01:46,0,0,0
SH2_984.0_14-Mar-2017_02:08,0,0,0
SH2_984.0_14-Mar-2017_02:31,0,0,0
SH2_984.0_14-Mar-2017_02:54,0,0,0
SH2_984.0_14-Mar-2017_03:16,0,0,0
SH2_984.0_14-Mar-2017_03:39,0,0,0
SH2_984.0_14-Mar-2017_04:02,0,0,0
SH2_984.0_14-Mar-2017_04:25,0,0,0
SH2_984.0_14-Mar-2017_04:48,0,0,0
SH2_984.0_14-Mar-2017_05:11,0,0,0
SH2_984.0_14-Mar-2017_05:34,0,0,0
SH2_984.0_14-Mar-2017_05:57,0,0,0
SH2_984.0_14-Mar-2017_06:18,0,0,0
SH2_984.0_14-Mar-2017_06:38,0,0,0
SH2_984.0_14-Mar-2017_06:58,0,0,0
SH2_984.0_14-Mar-2017_07:23,0,0,0
SH2_984.0_14-Mar-2017_07:49,0,1,-1
SH2_984.0_14-Mar-2017_08:13,0,1,-1
SH2_984.0_14-Mar-2017_08:36,0,0,0
SH2_984.0_14-Mar-2017_08:59,0,1,-1
SH2_984.0_14-Mar-2017_09:22,0,1,-1
SH2_984.0_14-Mar-2017_09:45,0,4,-4
SH2_984.0_14-Mar-2017_10:09,0,0,0
SH2_984.0_14-Mar-2017_10:31,0,0,0
SH2_984.0_14-Mar-2017_10:52,0,0,0
SH2_984.0_14-Mar-2017_11:14,0,0,0
SH2_984.0_14-Mar-2017_11:36,0,0,0
SH2_984.0_14-Mar-2017_12:01,0,0,0
SH2_984.0_14-Mar-2017_12:24,0,0,0
SH2_984.0_14-Mar-2017_12:47,0,1,-1
SH2_984.0_14-Mar-2017_13:09,0,0,0
SH2_984.0_14-Mar-2017_13:32,0,0,0
SH2_984.0_14-Mar-2017_13:55,0,0,0
SH2_984.0_14-Mar-2017_14:19,0,0,0
SH2_984.0_14-Mar-2017_14:43,0,1,-1
SH2_984.0_14-Mar-2017_15:07,0,0,0
SH2_984.0_14-Mar-2017_15:30,0,0,0
SH2_984.0_14-Mar-2017_15:54,0,0,0
SH2_984.0_14-Mar-2017_16:17,0,1,-1
SH2_984.0_14-Mar-2017_16:40,0,0,0
SH2_984.0_14-Mar-2017_17:03,0,0,0
SH2_984.0_14-Mar-2017_17:25,0,0,0
SH2_984.0_14-Mar-2017_17:48,0,1,-1
SH2_984.0_14-Mar-2017_18:11,0,7,-7
SH2_984.0_14-Mar-2017_18:33,0,2,-2
SH2_984.0_14-Mar-2017_18:56,0,22,-22
SH2_984.0_14-Mar-2017_19:23,0,9,-9
SH2_984.0_14-Mar-2017_19:51,0,3,-3
SH2_984.0_14-Mar-2017_20:20,0,0,0
SH2_984.0_14-Mar-2017_20:48,0,3,-3
SH2_984.0_14-Mar-2017_21:17,0,0,0
SH2_984.0_14-Mar-2017_21:50,0,1,-1
SH2_985.0_14-Mar-2017_23:25,0,0,0
SH2_985.0_14-Mar-2017_23:46,0,0,0
SH2_985.0_15-Mar-2017_00:07,0,0,0
SH2_985.0_15-Mar-2017_00:28,0,0,0
SH2_985.0_15-Mar-2017_00:49,0,0,0
SH2_985.0_15-Mar-2017_01:09,0,0,0
SH2_985.0_15-Mar-2017_01:30,0,0,0
SH2_985.0_15-Mar-2017_01:51,0,0,0
SH2_985.0_15-Mar-2017_02:11,0,0,0
SH2_985.0_15-Mar-2017_02:31,0,0,0
SH2_985.0_15-Mar-2017_02:52,0,0,0
SH2_985.0_15-Mar-2017_03:13,0,0,0
SH2_985.0_15-Mar-2017_03:35,0,0,0
SH2_985.0_15-Mar-2017_03:56,0,1,-1
SH2_985.0_15-Mar-2017_04:16,0,0,0
SH2_985.0_15-Mar-2017_04:36,0,0,0
SH2_985.0_15-Mar-2017_04:55,0,2,-2
SH2_985.0_15-Mar-2017_05:14,0,3,-3
SH2_985.0_15-Mar-2017_05:33,0,6,-6
SH2_985.0_15-Mar-2017_05:53,0,7,-7
SH2_985.0_15-Mar-2017_06:14,0,9,-9
SH2_985.0_15-Mar-2017_06:35,0,5,-5
SH2_985.0_15-Mar-2017_06:56,0,2,-2
SH2_985.0_15-Mar-2017_07:19,0,22,-22
SH2_985.0_15-Mar-2017_07:44,0,53,-53
SH2_985.0_15-Mar-2017_08:04,0,37,-37
SH2_985.0_15-Mar-2017_08:25,0,20,-20
SH2_985.0_15-Mar-2017_08:45,0,10,-10
SH2_985.0_15-Mar-2017_09:05,0,10,-10
SH2_985.0_15-Mar-2017_09:25,0,7,-7
SH2_985.0_15-Mar-2017_09:45,0,5,-5
SH2_985.0_15-Mar-2017_10:05,0,18,-18
SH2_985.0_15-Mar-2017_10:25,0,16,-16
SH2_985.0_15-Mar-2017_10:45,0,7,-7
