"individual_id","abbreviated_name","date","decimal_longitude","decimal_latitude","longitude_se","latitude_se"
"4165821","ANPE",2013-01-31 02:49:58,18.2931073457374,-65.1251982315361,0.0115501361836122,0.00390974345965417
"4165821","ANPE",2013-01-31 03:49:58,19.2814530239623,-65.1996522724459,0.0167470904581926,0.0042355524950631
"4165821","ANPE",2013-01-31 04:49:58,19.6257787131118,-65.2291217890859,0.0196177820630942,0.0048290028615085
"4165821","ANPE",2013-01-31 05:49:58,20.399055426366,-65.2591305007312,0.0168236467308759,0.00578888710780288
"4165821","ANPE",2013-01-31 06:49:58,21.3129623858806,-65.3414042818579,0.0121670967268695,0.0042976496433689
"4165821","ANPE",2013-01-31 07:49:58,22.0639700271911,-65.3328210395023,0.0142890477707382,0.00428215830547806
"4165821","ANPE",2013-01-31 08:49:58,22.7909769754824,-65.3813427268108,0.0174813179366119,0.00615500428365053
"4165821","ANPE",2013-01-31 09:49:58,23.5057279762718,-65.4794859739603,0.0129022840087053,0.00431087878460981
"4165821","ANPE",2013-01-31 10:49:58,24.2678902416023,-65.5813731996823,0.0114659233853031,0.00408264541964623
"4165821","ANPE",2013-01-31 11:49:58,25.0490804044552,-65.6660765827258,0.0168316099559544,0.00546271644326158
"4165821","ANPE",2013-01-31 12:49:58,25.9884739366897,-65.7469362450621,0.011826595220964,0.00422431837777463
"4165821","ANPE",2013-01-31 13:49:58,26.8555128243161,-65.8116103481094,0.0115472430571999,0.00402610861001825
"4165821","ANPE",2013-01-31 14:49:58,27.6458620750295,-65.8851684683534,0.0121434278034847,0.00430238141025689
"4165821","ANPE",2013-01-31 15:49:58,28.6123567023394,-65.8781251922826,0.0114669647650463,0.00398446798176238
"4165821","ANPE",2013-01-31 16:49:58,29.3688141546391,-65.9537693950229,0.0123244722897265,0.00411211655899008
"4165821","ANPE",2013-01-31 17:49:58,30.0738771348083,-66.0628709081173,0.0111772596807172,0.0039297460995169
"4165821","ANPE",2013-01-31 18:49:58,30.6474652475022,-66.2558474244003,0.01270085692163,0.00442815221167045
"4165821","ANPE",2013-01-31 19:49:58,30.9945132669397,-66.4019207327645,0.0123879773272576,0.0046539413933271
"4165821","ANPE",2013-01-31 20:49:58,31.1454762463607,-66.366498227374,0.0144992109274444,0.00552336025443055
"4165821","ANPE",2013-01-31 21:49:58,32.0505458809406,-66.5932026806135,0.0148948095815697,0.00513511849461175
